DateTime_CST,floorhour,Time_sec,DateTime_UTC,Battery_V,Temp_degC,DO_mgL,DO_sat
2018-12-20T08:00:00Z,2018-12-20T08:00:00Z,1545292800,2018-12-20T14:00:00Z,3.39,3.896,0.158,0.0120227080335126
2018-12-20T09:00:00Z,2018-12-20T09:00:00Z,1545296400,2018-12-20T15:00:00Z,3.39,3.886,0.157,0.011943465343723021
2018-12-20T10:00:00Z,2018-12-20T10:00:00Z,1545300000,2018-12-20T16:00:00Z,3.39,3.844,0.16,0.01215820604227156
2018-12-20T11:00:00Z,2018-12-20T11:00:00Z,1545303600,2018-12-20T17:00:00Z,3.39,3.854,0.16,0.01216141478408469
2018-12-20T12:00:00Z,2018-12-20T12:00:00Z,1545307200,2018-12-20T18:00:00Z,3.39,3.834,0.161,0.01223096628367318
2018-12-20T13:00:00Z,2018-12-20T13:00:00Z,1545310800,2018-12-20T19:00:00Z,3.39,3.844,0.16,0.01215820604227156
2018-12-20T14:00:00Z,2018-12-20T14:00:00Z,1545314400,2018-12-20T20:00:00Z,3.39,3.813,0.157,0.01192048063778292
2018-12-20T15:00:00Z,2018-12-20T15:00:00Z,1545318000,2018-12-20T21:00:00Z,3.39,3.834,0.158,0.01200306007962958
2018-12-20T16:00:00Z,2018-12-20T16:00:00Z,1545321600,2018-12-20T22:00:00Z,3.39,3.792,0.158,0.01198975553631809
2018-12-20T17:00:00Z,2018-12-20T17:00:00Z,1545325200,2018-12-20T23:00:00Z,3.39,3.792,0.16,0.01214152459373983
2018-12-20T18:00:00Z,2018-12-20T18:00:00Z,1545328800,2018-12-21T00:00:00Z,3.39,3.875,0.159,0.01209210298817956
2018-12-20T19:00:00Z,2018-12-20T19:00:00Z,1545332400,2018-12-21T01:00:00Z,3.39,3.823,0.158,0.01199957513740507
2018-12-20T20:00:00Z,2018-12-20T20:00:00Z,1545336000,2018-12-21T02:00:00Z,3.39,3.823,0.155,0.01177173510315054
2018-12-20T21:00:00Z,2018-12-20T21:00:00Z,1545339600,2018-12-21T03:00:00Z,3.39,3.813,0.155,0.01176862738125065
2018-12-20T22:00:00Z,2018-12-20T22:00:00Z,1545343200,2018-12-21T04:00:00Z,3.39,3.802,0.157,0.01191701831616487
2018-12-20T23:00:00Z,2018-12-20T23:00:00Z,1545346800,2018-12-21T05:00:00Z,3.39,3.844,0.156,0.01185425089121477
2018-12-21T00:00:00Z,2018-12-21T00:00:00Z,1545350400,2018-12-21T06:00:00Z,3.39,3.813,0.158,0.01199640726604905
2018-12-21T01:00:00Z,2018-12-21T01:00:00Z,1545354000,2018-12-21T07:00:00Z,3.39,3.802,0.157,0.01191701831616487
2018-12-21T02:00:00Z,2018-12-21T02:00:00Z,1545357600,2018-12-21T08:00:00Z,3.39,3.802,0.155,0.01176520916564048
2018-12-21T03:00:00Z,2018-12-21T03:00:00Z,1545361200,2018-12-21T09:00:00Z,3.39,3.802,0.151,0.01146159086459169
2018-12-21T04:00:00Z,2018-12-21T04:00:00Z,1545364800,2018-12-21T10:00:00Z,3.39,3.813,0.155,0.01176862738125065
2018-12-21T05:00:00Z,2018-12-21T05:00:00Z,1545368400,2018-12-21T11:00:00Z,3.39,3.823,0.156,0.01184768178123539
2018-12-21T06:00:00Z,2018-12-21T06:00:00Z,1545372000,2018-12-21T12:00:00Z,3.39,3.823,0.153,0.01161984174698086
2018-12-21T07:00:00Z,2018-12-21T07:00:00Z,1545375600,2018-12-21T13:00:00Z,3.39,3.875,0.153,0.0116357972150407
2018-12-21T08:00:00Z,2018-12-21T08:00:00Z,1545379200,2018-12-21T14:00:00Z,3.39,3.823,0.153,0.01161984174698086
2018-12-21T09:00:00Z,2018-12-21T09:00:00Z,1545382800,2018-12-21T15:00:00Z,3.39,3.844,0.155,0.01177826210345057
2018-12-21T10:00:00Z,2018-12-21T10:00:00Z,1545386400,2018-12-21T16:00:00Z,3.39,3.834,0.155,0.01177515387558598
2018-12-21T11:00:00Z,2018-12-21T11:00:00Z,1545390000,2018-12-21T17:00:00Z,3.4,3.823,0.155,0.01177173510315054
2018-12-21T12:00:00Z,2018-12-21T12:00:00Z,1545393600,2018-12-21T18:00:00Z,3.4,3.844,0.151,0.01147430695239379
2018-12-21T13:00:00Z,2018-12-21T13:00:00Z,1545397200,2018-12-21T19:00:00Z,3.39,3.823,0.154,0.0116957884250657
2018-12-21T14:00:00Z,2018-12-21T14:00:00Z,1545400800,2018-12-21T20:00:00Z,3.39,3.834,0.152,0.01154724767154238
2018-12-21T15:00:00Z,2018-12-21T15:00:00Z,1545404400,2018-12-21T21:00:00Z,3.4,3.844,0.153,0.01162628452792218
2018-12-21T16:00:00Z,2018-12-21T16:00:00Z,1545408000,2018-12-21T22:00:00Z,3.39,3.865,0.15,0.01140463564406375
2018-12-21T17:00:00Z,2018-12-21T17:00:00Z,1545411600,2018-12-21T23:00:00Z,3.39,3.865,0.152,0.01155669745265127
2018-12-21T18:00:00Z,2018-12-21T18:00:00Z,1545415200,2018-12-22T00:00:00Z,3.39,3.844,0.154,0.01170227331568638
2018-12-21T19:00:00Z,2018-12-21T19:00:00Z,1545418800,2018-12-22T01:00:00Z,3.39,3.834,0.153,0.01162321640622358
2018-12-21T20:00:00Z,2018-12-21T20:00:00Z,1545422400,2018-12-22T02:00:00Z,3.39,3.823,0.152,0.01154389506889602
2018-12-21T21:00:00Z,2018-12-21T21:00:00Z,1545426000,2018-12-22T03:00:00Z,3.39,3.834,0.153,0.01162321640622358
2018-12-21T22:00:00Z,2018-12-21T22:00:00Z,1545429600,2018-12-22T04:00:00Z,3.39,3.854,0.158,0.01200939709928363
2018-12-21T23:00:00Z,2018-12-21T23:00:00Z,1545433200,2018-12-22T05:00:00Z,3.39,3.844,0.156,0.01185425089121477
2018-12-22T00:00:00Z,2018-12-22T00:00:00Z,1545436800,2018-12-22T06:00:00Z,3.39,3.834,0.155,0.01177515387558598
2018-12-22T01:00:00Z,2018-12-22T01:00:00Z,1545440400,2018-12-22T07:00:00Z,3.39,3.854,0.153,0.01162935288728098
2018-12-22T02:00:00Z,2018-12-22T02:00:00Z,1545444000,2018-12-22T08:00:00Z,3.39,3.834,0.153,0.01162321640622358
2018-12-22T03:00:00Z,2018-12-22T03:00:00Z,1545447600,2018-12-22T09:00:00Z,3.39,3.834,0.158,0.01200306007962958
2018-12-22T04:00:00Z,2018-12-22T04:00:00Z,1545451200,2018-12-22T10:00:00Z,3.39,3.844,0.158,0.01200622846674317
2018-12-22T05:00:00Z,2018-12-22T05:00:00Z,1545454800,2018-12-22T11:00:00Z,3.4,3.834,0.158,0.01200306007962958
2018-12-22T06:00:00Z,2018-12-22T06:00:00Z,1545458400,2018-12-22T12:00:00Z,3.39,3.813,0.16,0.01214826052258132
2018-12-22T07:00:00Z,2018-12-22T07:00:00Z,1545462000,2018-12-22T13:00:00Z,3.4,3.802,0.157,0.01191701831616487
2018-12-22T08:00:00Z,2018-12-22T08:00:00Z,1545465600,2018-12-22T14:00:00Z,3.39,3.823,0.154,0.0116957884250657
2018-12-22T09:00:00Z,2018-12-22T09:00:00Z,1545469200,2018-12-22T15:00:00Z,3.39,3.844,0.159,0.01208221725450737
2018-12-22T10:00:00Z,2018-12-22T10:00:00Z,1545472800,2018-12-22T16:00:00Z,3.39,3.823,0.158,0.01199957513740507
2018-12-22T11:00:00Z,2018-12-22T11:00:00Z,1545476400,2018-12-22T17:00:00Z,3.4,3.761,0.158,0.01197993829933025
2018-12-22T12:00:00Z,2018-12-22T12:00:00Z,1545480000,2018-12-22T18:00:00Z,3.39,3.802,0.157,0.01191701831616487
2018-12-22T13:00:00Z,2018-12-22T13:00:00Z,1545483600,2018-12-22T19:00:00Z,3.4,3.844,0.154,0.01170227331568638
2018-12-22T14:00:00Z,2018-12-22T14:00:00Z,1545487200,2018-12-22T20:00:00Z,3.39,3.823,0.156,0.01184768178123539
2018-12-22T15:00:00Z,2018-12-22T15:00:00Z,1545490800,2018-12-22T21:00:00Z,3.4,3.813,0.157,0.01192048063778292
2018-12-22T16:00:00Z,2018-12-22T16:00:00Z,1545494400,2018-12-22T22:00:00Z,3.39,3.813,0.156,0.01184455400951678
2018-12-22T17:00:00Z,2018-12-22T17:00:00Z,1545498000,2018-12-22T23:00:00Z,3.39,3.813,0.155,0.01176862738125065
2018-12-22T18:00:00Z,2018-12-22T18:00:00Z,1545501600,2018-12-23T00:00:00Z,3.4,3.823,0.153,0.01161984174698086
2018-12-22T19:00:00Z,2018-12-22T19:00:00Z,1545505200,2018-12-23T01:00:00Z,3.4,3.792,0.155,0.01176210195018546
2018-12-22T20:00:00Z,2018-12-22T20:00:00Z,1545508800,2018-12-23T02:00:00Z,3.39,3.823,0.152,0.01154389506889602
2018-12-22T21:00:00Z,2018-12-22T21:00:00Z,1545512400,2018-12-23T03:00:00Z,3.39,3.802,0.157,0.01191701831616487
2018-12-22T22:00:00Z,2018-12-22T22:00:00Z,1545516000,2018-12-23T04:00:00Z,3.39,3.813,0.157,0.01192048063778292
2018-12-22T23:00:00Z,2018-12-22T23:00:00Z,1545519600,2018-12-23T05:00:00Z,3.39,3.834,0.156,0.01185112261026718
2018-12-23T00:00:00Z,2018-12-23T00:00:00Z,1545523200,2018-12-23T06:00:00Z,3.39,3.813,0.156,0.01184455400951678
2018-12-23T01:00:00Z,2018-12-23T01:00:00Z,1545526800,2018-12-23T07:00:00Z,3.4,3.813,0.157,0.01192048063778292
2018-12-23T02:00:00Z,2018-12-23T02:00:00Z,1545530400,2018-12-23T08:00:00Z,3.4,3.834,0.152,0.01154724767154238
2018-12-23T03:00:00Z,2018-12-23T03:00:00Z,1545534000,2018-12-23T09:00:00Z,3.4,3.823,0.157,0.01192362845932023
2018-12-23T04:00:00Z,2018-12-23T04:00:00Z,1545537600,2018-12-23T10:00:00Z,3.4,3.813,0.156,0.01184455400951678
2018-12-23T05:00:00Z,2018-12-23T05:00:00Z,1545541200,2018-12-23T11:00:00Z,3.4,3.813,0.157,0.01192048063778292
2018-12-23T06:00:00Z,2018-12-23T06:00:00Z,1545544800,2018-12-23T12:00:00Z,3.4,3.802,0.156,0.01184111374090267
2018-12-23T07:00:00Z,2018-12-23T07:00:00Z,1545548400,2018-12-23T13:00:00Z,3.4,3.813,0.156,0.01184455400951678
2018-12-23T08:00:00Z,2018-12-23T08:00:00Z,1545552000,2018-12-23T14:00:00Z,3.39,3.813,0.153,0.01161677412471838
2018-12-23T09:00:00Z,2018-12-23T09:00:00Z,1545555600,2018-12-23T15:00:00Z,3.39,3.792,0.156,0.01183798647889634
2018-12-23T10:00:00Z,2018-12-23T10:00:00Z,1545559200,2018-12-23T16:00:00Z,3.4,3.792,0.146,0.0110791411917876
2018-12-23T11:00:00Z,2018-12-23T11:00:00Z,1545562800,2018-12-23T17:00:00Z,3.39,3.813,0.145,0.01100936109858932
2018-12-23T12:00:00Z,2018-12-23T12:00:00Z,1545566400,2018-12-23T18:00:00Z,3.4,3.792,0.147,0.01115502572049847
2018-12-23T13:00:00Z,2018-12-23T13:00:00Z,1545570000,2018-12-23T19:00:00Z,3.39,3.802,0.146,0.0110820679882807
2018-12-23T14:00:00Z,2018-12-23T14:00:00Z,1545573600,2018-12-23T20:00:00Z,3.4,3.802,0.148,0.0112338771388051
2018-12-23T15:00:00Z,2018-12-23T15:00:00Z,1545577200,2018-12-23T21:00:00Z,3.39,3.813,0.153,0.01161677412471838
2018-12-23T16:00:00Z,2018-12-23T16:00:00Z,1545580800,2018-12-23T22:00:00Z,3.39,3.792,0.159,0.01206564006502896
2018-12-23T17:00:00Z,2018-12-23T17:00:00Z,1545584400,2018-12-23T23:00:00Z,3.39,3.802,0.159,0.01206882746668926
2018-12-23T18:00:00Z,2018-12-23T18:00:00Z,1545588000,2018-12-24T00:00:00Z,3.4,3.802,0.16,0.01214473204195146
2018-12-23T19:00:00Z,2018-12-23T19:00:00Z,1545591600,2018-12-24T01:00:00Z,3.4,3.792,0.16,0.01214152459373983
2018-12-23T20:00:00Z,2018-12-23T20:00:00Z,1545595200,2018-12-24T02:00:00Z,3.39,3.781,0.159,0.01206213420913995
2018-12-23T21:00:00Z,2018-12-23T21:00:00Z,1545598800,2018-12-24T03:00:00Z,3.39,3.813,0.159,0.01207233389431518
2018-12-23T22:00:00Z,2018-12-23T22:00:00Z,1545602400,2018-12-24T04:00:00Z,3.4,3.792,0.16,0.01214152459373983
2018-12-23T23:00:00Z,2018-12-23T23:00:00Z,1545606000,2018-12-24T05:00:00Z,3.4,3.792,0.16,0.01214152459373983
2018-12-24T00:00:00Z,2018-12-24T00:00:00Z,1545609600,2018-12-24T06:00:00Z,3.4,3.802,0.157,0.01191701831616487
2018-12-24T01:00:00Z,2018-12-24T01:00:00Z,1545613200,2018-12-24T07:00:00Z,3.4,3.792,0.154,0.01168621742147459
2018-12-24T02:00:00Z,2018-12-24T02:00:00Z,1545616800,2018-12-24T08:00:00Z,3.39,3.802,0.155,0.01176520916564048
2018-12-24T03:00:00Z,2018-12-24T03:00:00Z,1545620400,2018-12-24T09:00:00Z,3.4,3.813,0.157,0.01192048063778292
2018-12-24T04:00:00Z,2018-12-24T04:00:00Z,1545624000,2018-12-24T10:00:00Z,3.39,3.771,0.158,0.01198310489146503
2018-12-24T05:00:00Z,2018-12-24T05:00:00Z,1545627600,2018-12-24T11:00:00Z,3.4,3.792,0.156,0.01183798647889634
2018-12-24T06:00:00Z,2018-12-24T06:00:00Z,1545631200,2018-12-24T12:00:00Z,3.4,3.813,0.153,0.01161677412471838
2018-12-24T07:00:00Z,2018-12-24T07:00:00Z,1545634800,2018-12-24T13:00:00Z,3.4,3.813,0.151,0.01146492086818612
2018-12-24T08:00:00Z,2018-12-24T08:00:00Z,1545638400,2018-12-24T14:00:00Z,3.4,3.823,0.15,0.01139200171272633
2018-12-24T09:00:00Z,2018-12-24T09:00:00Z,1545642000,2018-12-24T15:00:00Z,3.4,3.813,0.156,0.01184455400951678
2018-12-24T10:00:00Z,2018-12-24T10:00:00Z,1545645600,2018-12-24T16:00:00Z,3.4,3.834,0.156,0.01185112261026718
2018-12-24T11:00:00Z,2018-12-24T11:00:00Z,1545649200,2018-12-24T17:00:00Z,3.4,3.844,0.154,0.01170227331568638
2018-12-24T12:00:00Z,2018-12-24T12:00:00Z,1545652800,2018-12-24T18:00:00Z,3.4,3.844,0.154,0.01170227331568638
2018-12-24T13:00:00Z,2018-12-24T13:00:00Z,1545656400,2018-12-24T19:00:00Z,3.4,3.854,0.152,0.01155334404488045
2018-12-24T14:00:00Z,2018-12-24T14:00:00Z,1545660000,2018-12-24T20:00:00Z,3.4,3.834,0.152,0.01154724767154238
2018-12-24T15:00:00Z,2018-12-24T15:00:00Z,1545663600,2018-12-24T21:00:00Z,3.4,3.854,0.155,0.01178137057208204
2018-12-24T16:00:00Z,2018-12-24T16:00:00Z,1545667200,2018-12-24T22:00:00Z,3.39,3.865,0.153,0.01163272835694502
2018-12-24T17:00:00Z,2018-12-24T17:00:00Z,1545670800,2018-12-24T23:00:00Z,3.4,3.865,0.151,0.01148066654835751
2018-12-24T18:00:00Z,2018-12-24T18:00:00Z,1545674400,2018-12-25T00:00:00Z,3.4,3.823,0.151,0.01146794839081117
2018-12-24T19:00:00Z,2018-12-24T19:00:00Z,1545678000,2018-12-25T01:00:00Z,3.4,3.844,0.152,0.01155029574015798
2018-12-24T20:00:00Z,2018-12-24T20:00:00Z,1545681600,2018-12-25T02:00:00Z,3.4,3.844,0.15,0.01139831816462959
2018-12-24T21:00:00Z,2018-12-24T21:00:00Z,1545685200,2018-12-25T03:00:00Z,3.4,3.834,0.153,0.01162321640622358
2018-12-24T22:00:00Z,2018-12-24T22:00:00Z,1545688800,2018-12-25T04:00:00Z,3.4,3.844,0.154,0.01170227331568638
2018-12-24T23:00:00Z,2018-12-24T23:00:00Z,1545692400,2018-12-25T05:00:00Z,3.4,3.834,0.154,0.01169918514090478
2018-12-25T00:00:00Z,2018-12-25T00:00:00Z,1545696000,2018-12-25T06:00:00Z,3.4,3.844,0.152,0.01155029574015798
2018-12-25T01:00:00Z,2018-12-25T01:00:00Z,1545699600,2018-12-25T07:00:00Z,3.4,3.834,0.153,0.01162321640622358
2018-12-25T02:00:00Z,2018-12-25T02:00:00Z,1545703200,2018-12-25T08:00:00Z,3.4,3.875,0.149,0.01133159336628147
2018-12-25T03:00:00Z,2018-12-25T03:00:00Z,1545706800,2018-12-25T09:00:00Z,3.4,3.834,0.155,0.01177515387558598
2018-12-25T04:00:00Z,2018-12-25T04:00:00Z,1545710400,2018-12-25T10:00:00Z,3.4,3.854,0.156,0.01185737941448257
2018-12-25T05:00:00Z,2018-12-25T05:00:00Z,1545714000,2018-12-25T11:00:00Z,3.4,3.875,0.154,0.01171184817723051
2018-12-25T06:00:00Z,2018-12-25T06:00:00Z,1545717600,2018-12-25T12:00:00Z,3.4,3.854,0.153,0.01162935288728098
2018-12-25T07:00:00Z,2018-12-25T07:00:00Z,1545721200,2018-12-25T13:00:00Z,3.4,3.886,0.154,0.01171524626072194
2018-12-25T08:00:00Z,2018-12-25T08:00:00Z,1545724800,2018-12-25T14:00:00Z,3.4,3.854,0.151,0.01147733520247992
2018-12-25T09:00:00Z,2018-12-25T09:00:00Z,1545728400,2018-12-25T15:00:00Z,3.4,3.865,0.155,0.01178479016553254
2018-12-25T10:00:00Z,2018-12-25T10:00:00Z,1545732000,2018-12-25T16:00:00Z,3.4,3.854,0.154,0.01170536172968151
2018-12-25T11:00:00Z,2018-12-25T11:00:00Z,1545735600,2018-12-25T17:00:00Z,3.4,3.834,0.155,0.01177515387558598
2018-12-25T12:00:00Z,2018-12-25T12:00:00Z,1545739200,2018-12-25T18:00:00Z,3.4,3.865,0.151,0.01148066654835751
2018-12-25T13:00:00Z,2018-12-25T13:00:00Z,1545742800,2018-12-25T19:00:00Z,3.4,3.844,0.152,0.01155029574015798
2018-12-25T14:00:00Z,2018-12-25T14:00:00Z,1545746400,2018-12-25T20:00:00Z,3.4,3.906,0.148,0.01126474642526501
2018-12-25T15:00:00Z,2018-12-25T15:00:00Z,1545750000,2018-12-25T21:00:00Z,3.4,3.865,0.153,0.01163272835694502
2018-12-25T16:00:00Z,2018-12-25T16:00:00Z,1545753600,2018-12-25T22:00:00Z,3.4,3.854,0.154,0.01170536172968151
2018-12-25T17:00:00Z,2018-12-25T17:00:00Z,1545757200,2018-12-25T23:00:00Z,3.4,3.875,0.151,0.01148369529066109
2018-12-25T18:00:00Z,2018-12-25T18:00:00Z,1545760800,2018-12-26T00:00:00Z,3.4,3.875,0.151,0.01148369529066109
2018-12-25T19:00:00Z,2018-12-25T19:00:00Z,1545764400,2018-12-26T01:00:00Z,3.4,3.875,0.151,0.01148369529066109
2018-12-25T20:00:00Z,2018-12-25T20:00:00Z,1545768000,2018-12-26T02:00:00Z,3.4,3.896,0.148,0.0112617771453156
2018-12-25T21:00:00Z,2018-12-25T21:00:00Z,1545771600,2018-12-26T03:00:00Z,3.4,3.834,0.154,0.01169918514090478
2018-12-25T22:00:00Z,2018-12-25T22:00:00Z,1545775200,2018-12-26T04:00:00Z,3.4,3.886,0.152,0.01156310020538789
2018-12-25T23:00:00Z,2018-12-25T23:00:00Z,1545778800,2018-12-26T05:00:00Z,3.4,3.854,0.152,0.01155334404488045
2018-12-26T00:00:00Z,2018-12-26T00:00:00Z,1545782400,2018-12-26T06:00:00Z,3.4,3.865,0.151,0.01148066654835751
2018-12-26T01:00:00Z,2018-12-26T01:00:00Z,1545786000,2018-12-26T07:00:00Z,3.4,3.875,0.15,0.01140764432847128
2018-12-26T02:00:00Z,2018-12-26T02:00:00Z,1545789600,2018-12-26T08:00:00Z,3.4,3.844,0.151,0.01147430695239379
2018-12-26T03:00:00Z,2018-12-26T03:00:00Z,1545793200,2018-12-26T09:00:00Z,3.4,3.875,0.152,0.0115597462528509
2018-12-26T04:00:00Z,2018-12-26T04:00:00Z,1545796800,2018-12-26T10:00:00Z,3.4,3.886,0.152,0.01156310020538789
2018-12-26T05:00:00Z,2018-12-26T05:00:00Z,1545800400,2018-12-26T11:00:00Z,3.4,3.896,0.15,0.011413963322955
2018-12-26T06:00:00Z,2018-12-26T06:00:00Z,1545804000,2018-12-26T12:00:00Z,3.4,3.886,0.151,0.01148702717772087
2018-12-26T07:00:00Z,2018-12-26T07:00:00Z,1545807600,2018-12-26T13:00:00Z,3.4,3.896,0.15,0.011413963322955
2018-12-26T08:00:00Z,2018-12-26T08:00:00Z,1545811200,2018-12-26T14:00:00Z,3.4,3.865,0.15,0.01140463564406375
2018-12-26T09:00:00Z,2018-12-26T09:00:00Z,1545814800,2018-12-26T15:00:00Z,3.4,3.875,0.153,0.0116357972150407
2018-12-26T10:00:00Z,2018-12-26T10:00:00Z,1545818400,2018-12-26T16:00:00Z,3.4,3.854,0.154,0.01170536172968151
2018-12-26T11:00:00Z,2018-12-26T11:00:00Z,1545822000,2018-12-26T17:00:00Z,3.4,3.854,0.152,0.01155334404488045
2018-12-26T12:00:00Z,2018-12-26T12:00:00Z,1545825600,2018-12-26T18:00:00Z,3.4,3.844,0.153,0.01162628452792218
2018-12-26T13:00:00Z,2018-12-26T13:00:00Z,1545829200,2018-12-26T19:00:00Z,3.4,3.875,0.152,0.0115597462528509
2018-12-26T14:00:00Z,2018-12-26T14:00:00Z,1545832800,2018-12-26T20:00:00Z,3.4,3.834,0.15,0.01139531020217998
2018-12-26T15:00:00Z,2018-12-26T15:00:00Z,1545836400,2018-12-26T21:00:00Z,3.4,3.844,0.155,0.01177826210345057
2018-12-26T16:00:00Z,2018-12-26T16:00:00Z,1545840000,2018-12-26T22:00:00Z,3.4,3.813,0.153,0.01161677412471838
2018-12-26T17:00:00Z,2018-12-26T17:00:00Z,1545843600,2018-12-26T23:00:00Z,3.4,3.834,0.15,0.01139531020217998
2018-12-26T18:00:00Z,2018-12-26T18:00:00Z,1545847200,2018-12-27T00:00:00Z,3.4,3.834,0.149,0.01131934146749878
2018-12-26T19:00:00Z,2018-12-26T19:00:00Z,1545850800,2018-12-27T01:00:00Z,3.4,3.823,0.151,0.01146794839081117
2018-12-26T20:00:00Z,2018-12-26T20:00:00Z,1545854400,2018-12-27T02:00:00Z,3.4,3.823,0.149,0.01131605503464149
2018-12-26T21:00:00Z,2018-12-26T21:00:00Z,1545858000,2018-12-27T03:00:00Z,3.4,3.865,0.151,0.01148066654835751
2018-12-26T22:00:00Z,2018-12-26T22:00:00Z,1545861600,2018-12-27T04:00:00Z,3.4,3.875,0.151,0.01148369529066109
2018-12-26T23:00:00Z,2018-12-26T23:00:00Z,1545865200,2018-12-27T05:00:00Z,3.4,3.875,0.148,0.01125554240409166
2018-12-27T00:00:00Z,2018-12-27T00:00:00Z,1545868800,2018-12-27T06:00:00Z,3.4,3.875,0.15,0.01140764432847128
2018-12-27T01:00:00Z,2018-12-27T01:00:00Z,1545872400,2018-12-27T07:00:00Z,3.4,3.886,0.149,0.01133488112238682
2018-12-27T02:00:00Z,2018-12-27T02:00:00Z,1545876000,2018-12-27T08:00:00Z,3.4,3.844,0.148,0.01124634058910119
2018-12-27T03:00:00Z,2018-12-27T03:00:00Z,1545879600,2018-12-27T09:00:00Z,3.4,3.865,0.153,0.01163272835694502
2018-12-27T04:00:00Z,2018-12-27T04:00:00Z,1545883200,2018-12-27T10:00:00Z,3.4,3.886,0.15,0.01141095415005384
2018-12-27T05:00:00Z,2018-12-27T05:00:00Z,1545886800,2018-12-27T11:00:00Z,3.4,3.844,0.152,0.01155029574015798
2018-12-27T06:00:00Z,2018-12-27T06:00:00Z,1545890400,2018-12-27T12:00:00Z,3.4,3.865,0.148,0.01125257383547623
2018-12-27T07:00:00Z,2018-12-27T07:00:00Z,1545894000,2018-12-27T13:00:00Z,3.4,3.865,0.148,0.01125257383547623
2018-12-27T08:00:00Z,2018-12-27T08:00:00Z,1545897600,2018-12-27T14:00:00Z,3.4,3.875,0.149,0.01133159336628147
2018-12-27T09:00:00Z,2018-12-27T09:00:00Z,1545901200,2018-12-27T15:00:00Z,3.4,3.875,0.152,0.0115597462528509
2018-12-27T10:00:00Z,2018-12-27T10:00:00Z,1545904800,2018-12-27T16:00:00Z,3.4,3.875,0.149,0.01133159336628147
2018-12-27T11:00:00Z,2018-12-27T11:00:00Z,1545908400,2018-12-27T17:00:00Z,3.4,3.854,0.147,0.01117329983287781
2018-12-27T12:00:00Z,2018-12-27T12:00:00Z,1545912000,2018-12-27T18:00:00Z,3.4,3.896,0.146,0.0111095909676762
2018-12-27T13:00:00Z,2018-12-27T13:00:00Z,1545915600,2018-12-27T19:00:00Z,3.4,3.927,0.146,0.01111867208276697
2018-12-27T14:00:00Z,2018-12-27T14:00:00Z,1545919200,2018-12-27T20:00:00Z,3.4,3.896,0.145,0.0110334978788565
2018-12-27T15:00:00Z,2018-12-27T15:00:00Z,1545922800,2018-12-27T21:00:00Z,3.4,3.948,0.145,0.0110486276079167
2018-12-27T16:00:00Z,2018-12-27T16:00:00Z,1545926400,2018-12-27T22:00:00Z,3.4,3.937,0.145,0.0110454265823094
2018-12-27T17:00:00Z,2018-12-27T17:00:00Z,1545930000,2018-12-27T23:00:00Z,3.4,3.927,0.146,0.01111867208276697
2018-12-27T18:00:00Z,2018-12-27T18:00:00Z,1545933600,2018-12-28T00:00:00Z,3.4,3.927,0.146,0.01111867208276697
2018-12-27T19:00:00Z,2018-12-27T19:00:00Z,1545937200,2018-12-28T01:00:00Z,3.4,3.886,0.147,0.01118273506705276
2018-12-27T20:00:00Z,2018-12-27T20:00:00Z,1545940800,2018-12-28T02:00:00Z,3.4,3.927,0.145,0.01104251679452884
2018-12-27T21:00:00Z,2018-12-27T21:00:00Z,1545944400,2018-12-28T03:00:00Z,3.4,3.906,0.148,0.01126474642526501
2018-12-27T22:00:00Z,2018-12-27T22:00:00Z,1545948000,2018-12-28T04:00:00Z,3.4,3.854,0.149,0.01132531751767886
2018-12-27T23:00:00Z,2018-12-27T23:00:00Z,1545951600,2018-12-28T05:00:00Z,3.4,3.865,0.147,0.01117654293118247
2018-12-28T00:00:00Z,2018-12-28T00:00:00Z,1545955200,2018-12-28T06:00:00Z,3.4,3.834,0.15,0.01139531020217998
2018-12-28T01:00:00Z,2018-12-28T01:00:00Z,1545958800,2018-12-28T07:00:00Z,3.4,3.875,0.149,0.01133159336628147
2018-12-28T02:00:00Z,2018-12-28T02:00:00Z,1545962400,2018-12-28T08:00:00Z,3.4,3.854,0.147,0.01117329983287781
2018-12-28T03:00:00Z,2018-12-28T03:00:00Z,1545966000,2018-12-28T09:00:00Z,3.4,3.844,0.152,0.01155029574015798
2018-12-28T04:00:00Z,2018-12-28T04:00:00Z,1545969600,2018-12-28T10:00:00Z,3.4,3.875,0.151,0.01148369529066109
2018-12-28T05:00:00Z,2018-12-28T05:00:00Z,1545973200,2018-12-28T11:00:00Z,3.4,3.865,0.149,0.01132860473976999
2018-12-28T06:00:00Z,2018-12-28T06:00:00Z,1545976800,2018-12-28T12:00:00Z,3.4,3.854,0.149,0.01132531751767886
2018-12-28T07:00:00Z,2018-12-28T07:00:00Z,1545980400,2018-12-28T13:00:00Z,3.4,3.854,0.149,0.01132531751767886
2018-12-28T08:00:00Z,2018-12-28T08:00:00Z,1545984000,2018-12-28T14:00:00Z,3.4,3.823,0.148,0.01124010835655665
2018-12-28T09:00:00Z,2018-12-28T09:00:00Z,1545987600,2018-12-28T15:00:00Z,3.4,3.865,0.149,0.01132860473976999
2018-12-28T10:00:00Z,2018-12-28T10:00:00Z,1545991200,2018-12-28T16:00:00Z,3.4,3.854,0.15,0.01140132636007939
2018-12-28T11:00:00Z,2018-12-28T11:00:00Z,1545994800,2018-12-28T17:00:00Z,3.4,3.823,0.149,0.01131605503464149
